"candidate_id","person_concept_id","person_feature","scene_domain_id","scene_domain","stage_id","stage","trigger_id","trigger","need_id","need_content","need_shape_hint","mechanism_hint","topic_question_stub","generation_method","review_status"
"CC-02113","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02114","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02115","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02116","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02117","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02118","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02119","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02120","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02121","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02122","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02123","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02124","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02125","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02126","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02127","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02128","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02129","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02130","PF-F08","计划性/可预测性","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02131","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-02","恋爱/磨合","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「恋爱/磨合」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02132","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-02","恋爱/磨合","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「恋爱/磨合」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02133","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-02","恋爱/磨合","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「恋爱/磨合」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02134","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-02","恋爱/磨合","SC-S3-02","事业机会/职业转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「恋爱/磨合」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02135","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-02","恋爱/磨合","SC-S3-02","事业机会/职业转折","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「恋爱/磨合」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02136","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-02","恋爱/磨合","SC-S3-02","事业机会/职业转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「恋爱/磨合」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02137","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「结婚/建立家庭」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02138","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「结婚/建立家庭」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02139","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「结婚/建立家庭」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02140","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-05","结婚/建立家庭","SC-S3-02","事业机会/职业转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「结婚/建立家庭」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02141","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-05","结婚/建立家庭","SC-S3-02","事业机会/职业转折","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「结婚/建立家庭」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02142","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-05","结婚/建立家庭","SC-S3-02","事业机会/职业转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「结婚/建立家庭」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02143","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「中年多重责任」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02144","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「中年多重责任」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02145","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「中年多重责任」的「工作/事业/学习」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02146","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-02","事业机会/职业转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「计划性/可预测性」进入「中年多重责任」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「安全/信任/可预测」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02147","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-02","事业机会/职业转折","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「计划性/可预测性」进入「中年多重责任」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02148","PF-F08","计划性/可预测性","SC-S2-02","工作/事业/学习","SC-S1-09","中年多重责任","SC-S3-02","事业机会/职业转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「计划性/可预测性」进入「中年多重责任」的「工作/事业/学习」，遇到「事业机会/职业转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02149","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「同居/婚前」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02150","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「同居/婚前」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02151","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「同居/婚前」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02152","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「同居/婚前」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02153","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「同居/婚前」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02154","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「同居/婚前」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02155","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02156","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02157","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02158","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02159","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02160","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02161","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02162","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02163","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02164","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02165","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02166","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02167","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「中年多重责任」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02168","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「中年多重责任」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02169","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「中年多重责任」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02170","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「中年多重责任」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02171","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-10","反复小问题累积","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「中年多重责任」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02172","PF-F09","家庭资源投入","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「中年多重责任」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02173","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02174","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02175","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02176","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02177","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02178","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「家庭资源投入」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02179","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「家庭资源投入」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-02180","PF-F09","家庭资源投入","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-07","公平/可靠/合作","Conditional / gate","N3-02/N3-03","当「家庭资源投入」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「公平/可靠/合作」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
