"candidate_id","person_concept_id","person_feature","scene_domain_id","scene_domain","stage_id","stage","trigger_id","trigger","need_id","need_content","need_shape_hint","mechanism_hint","topic_question_stub","generation_method","review_status"
"CC2-01906","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「同居/婚前」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01907","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「同居/婚前」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01908","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「同居/婚前」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01909","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「同居/婚前」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01910","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「同居/婚前」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01911","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「同居/婚前」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01912","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01913","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01914","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01915","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01916","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01917","PF-F06","作息/日常节奏","SC-S2-01","日常作息与生活管理","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「婴幼儿照护」的「日常作息与生活管理」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01918","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-03","稳定交往","SC-S3-08","本人健康变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「稳定交往」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01919","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-03","稳定交往","SC-S3-08","本人健康变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「稳定交往」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01920","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-03","稳定交往","SC-S3-08","本人健康变化","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「稳定交往」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01921","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-03","稳定交往","SC-S3-07","父母责任变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「稳定交往」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01922","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-03","稳定交往","SC-S3-07","父母责任变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「稳定交往」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01923","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-03","稳定交往","SC-S3-07","父母责任变化","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「稳定交往」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01924","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-06","备孕/怀孕/生育","SC-S3-08","本人健康变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「备孕/怀孕/生育」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01925","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-06","备孕/怀孕/生育","SC-S3-08","本人健康变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「备孕/怀孕/生育」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01926","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-06","备孕/怀孕/生育","SC-S3-08","本人健康变化","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「备孕/怀孕/生育」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01927","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-06","备孕/怀孕/生育","SC-S3-07","父母责任变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「备孕/怀孕/生育」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01928","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-06","备孕/怀孕/生育","SC-S3-07","父母责任变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「备孕/怀孕/生育」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01929","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-06","备孕/怀孕/生育","SC-S3-07","父母责任变化","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「备孕/怀孕/生育」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01930","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-07","婴幼儿照护","SC-S3-08","本人健康变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「婴幼儿照护」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01931","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-07","婴幼儿照护","SC-S3-08","本人健康变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「婴幼儿照护」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01932","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-07","婴幼儿照护","SC-S3-08","本人健康变化","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「婴幼儿照护」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01933","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-07","婴幼儿照护","SC-S3-07","父母责任变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「婴幼儿照护」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01934","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-07","婴幼儿照护","SC-S3-07","父母责任变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「婴幼儿照护」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01935","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-07","婴幼儿照护","SC-S3-07","父母责任变化","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「婴幼儿照护」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01936","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-10","退休/老年/长期照护","SC-S3-08","本人健康变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「退休/老年/长期照护」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01937","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-10","退休/老年/长期照护","SC-S3-08","本人健康变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「退休/老年/长期照护」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01938","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-10","退休/老年/长期照护","SC-S3-08","本人健康变化","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「退休/老年/长期照护」的「健康/疾病/照护」，遇到「本人健康变化」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01939","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-10","退休/老年/长期照护","SC-S3-07","父母责任变化","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「退休/老年/长期照护」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01940","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-10","退休/老年/长期照护","SC-S3-07","父母责任变化","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「退休/老年/长期照护」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01941","PF-F06","作息/日常节奏","SC-S2-11","健康/疾病/照护","SC-S1-10","退休/老年/长期照护","SC-S3-07","父母责任变化","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「退休/老年/长期照护」的「健康/疾病/照护」，遇到「父母责任变化」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01942","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「同居/婚前」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01943","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「同居/婚前」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01944","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-04","同居/婚前","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「同居/婚前」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01945","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01946","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01947","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01948","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01949","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01950","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-06","备孕/怀孕/生育","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「备孕/怀孕/生育」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01951","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01952","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01953","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01954","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01955","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01956","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「婴幼儿照护」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01957","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「中年多重责任」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01958","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「中年多重责任」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01959","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-06","生育/育儿转折","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「中年多重责任」的「家务/家庭劳动」，遇到「生育/育儿转折」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01960","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-10","反复小问题累积","NF-N1-05","安全/信任/可预测","Gate / conditional","N3-02/N3-06","当「作息/日常节奏」进入「中年多重责任」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「安全/信任/可预测」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01961","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「作息/日常节奏」进入「中年多重责任」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01962","PF-F06","作息/日常节奏","SC-S2-05","家务/家庭劳动","SC-S1-09","中年多重责任","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「作息/日常节奏」进入「中年多重责任」的「家务/家庭劳动」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01963","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「兴趣/体验投入」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01964","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「兴趣/体验投入」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01965","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「兴趣/体验投入」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01966","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「兴趣/体验投入」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01967","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「兴趣/体验投入」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01968","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「兴趣/体验投入」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01969","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-10","反复小问题累积","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「兴趣/体验投入」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01970","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「兴趣/体验投入」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01971","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「兴趣/体验投入」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
"CC2-01972","PF-F07","兴趣/体验投入","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-09","活力/新鲜感/有趣/共同体验","Ideal range","N3-05/N3-06","当「兴趣/体验投入」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「活力/新鲜感/有趣/共同体验」的人意味着什么？","constrained_mapping_v0.2","semantic_preflight"
