"topic_seed_id","series_id","series_name","entry_id","entry_label","mapped_person_concepts","entry_mapping_status","template_id","scene_focus","primary_need_id","topic_seed","generation_method","review_status"
"ST-0343","S06","家庭 / 原生家庭系列","S06-E01","父母需要长期照护","PF-D08;PF-F09","mapped","T02","资源 / 照护","NF-N1-07","父母真正需要时间、钱或照护时，「父母需要长期照护」会变成什么现实责任？","generated_series_seed","unreviewed"
"ST-0344","S06","家庭 / 原生家庭系列","S06-E01","父母需要长期照护","PF-D08;PF-F09","mapped","T03","育儿","NF-N1-11","有孩子以后，「父母需要长期照护」是现实资源，还是也会带来新的协调成本？","generated_series_seed","unreviewed"
"ST-0345","S06","家庭 / 原生家庭系列","S06-E01","家庭经济支持强","PF-A08;PF-B03","mapped","T01","婚后边界","NF-N1-11","「家庭经济支持强」进入婚后生活以后，夫妻小家和原生家庭的边界在哪里？","generated_series_seed","unreviewed"
"ST-0346","S06","家庭 / 原生家庭系列","S06-E01","家庭经济支持强","PF-A08;PF-B03","mapped","T02","资源 / 照护","NF-N1-07","父母真正需要时间、钱或照护时，「家庭经济支持强」会变成什么现实责任？","generated_series_seed","unreviewed"
"ST-0347","S06","家庭 / 原生家庭系列","S06-E01","家庭经济支持强","PF-A08;PF-B03","mapped","T03","育儿","NF-N1-11","有孩子以后，「家庭经济支持强」是现实资源，还是也会带来新的协调成本？","generated_series_seed","unreviewed"
"ST-0348","S06","家庭 / 原生家庭系列","S06-E01","小家庭边界清楚","PF-G04;PF-D02","mapped","T01","婚后边界","NF-N1-11","「小家庭边界清楚」进入婚后生活以后，夫妻小家和原生家庭的边界在哪里？","generated_series_seed","unreviewed"
"ST-0349","S06","家庭 / 原生家庭系列","S06-E01","小家庭边界清楚","PF-G04;PF-D02","mapped","T02","资源 / 照护","NF-N1-07","父母真正需要时间、钱或照护时，「小家庭边界清楚」会变成什么现实责任？","generated_series_seed","unreviewed"
"ST-0350","S06","家庭 / 原生家庭系列","S06-E01","小家庭边界清楚","PF-G04;PF-D02","mapped","T03","育儿","NF-N1-11","有孩子以后，「小家庭边界清楚」是现实资源，还是也会带来新的协调成本？","generated_series_seed","unreviewed"
"ST-0351","S07","人生目标 / 价值选择系列","S07-E01","事业心强","PF-D01","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「事业心强」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0352","S07","人生目标 / 价值选择系列","S07-E01","事业心强","PF-D01","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「事业心强」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0353","S07","人生目标 / 价值选择系列","S07-E01","事业心强","PF-D01","mapped","T03","方向冲突","NF-N1-12","两个人在「事业心强」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0354","S07","人生目标 / 价值选择系列","S07-E01","求稳","PF-D05","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「求稳」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0355","S07","人生目标 / 价值选择系列","S07-E01","求稳","PF-D05","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「求稳」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0356","S07","人生目标 / 价值选择系列","S07-E01","求稳","PF-D05","mapped","T03","方向冲突","NF-N1-12","两个人在「求稳」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0357","S07","人生目标 / 价值选择系列","S07-E01","追求成长","PF-D03","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「追求成长」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0358","S07","人生目标 / 价值选择系列","S07-E01","追求成长","PF-D03","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「追求成长」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0359","S07","人生目标 / 价值选择系列","S07-E01","追求成长","PF-D03","mapped","T03","方向冲突","NF-N1-12","两个人在「追求成长」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0360","S07","人生目标 / 价值选择系列","S07-E01","重家庭","PF-D02","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「重家庭」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0361","S07","人生目标 / 价值选择系列","S07-E01","重家庭","PF-D02","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「重家庭」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0362","S07","人生目标 / 价值选择系列","S07-E01","重家庭","PF-D02","mapped","T03","方向冲突","NF-N1-12","两个人在「重家庭」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0363","S07","人生目标 / 价值选择系列","S07-E01","重自由","PF-D04","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「重自由」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0364","S07","人生目标 / 价值选择系列","S07-E01","重自由","PF-D04","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「重自由」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0365","S07","人生目标 / 价值选择系列","S07-E01","重自由","PF-D04","mapped","T03","方向冲突","NF-N1-12","两个人在「重自由」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0366","S07","人生目标 / 价值选择系列","S07-E01","想创业","PF-D01;PF-B04","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「想创业」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0367","S07","人生目标 / 价值选择系列","S07-E01","想创业","PF-D01;PF-B04","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「想创业」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0368","S07","人生目标 / 价值选择系列","S07-E01","想创业","PF-D01;PF-B04","mapped","T03","方向冲突","NF-N1-12","两个人在「想创业」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0369","S07","人生目标 / 价值选择系列","S07-E01","想换城市 / 去外地","PF-B01;PF-D04","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「想换城市 / 去外地」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0370","S07","人生目标 / 价值选择系列","S07-E01","想换城市 / 去外地","PF-B01;PF-D04","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「想换城市 / 去外地」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0371","S07","人生目标 / 价值选择系列","S07-E01","想换城市 / 去外地","PF-B01;PF-D04","mapped","T03","方向冲突","NF-N1-12","两个人在「想换城市 / 去外地」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0372","S07","人生目标 / 价值选择系列","S07-E01","要孩子","PF-D06","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「要孩子」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0373","S07","人生目标 / 价值选择系列","S07-E01","要孩子","PF-D06","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「要孩子」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0374","S07","人生目标 / 价值选择系列","S07-E01","要孩子","PF-D06","mapped","T03","方向冲突","NF-N1-12","两个人在「要孩子」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0375","S07","人生目标 / 价值选择系列","S07-E01","不要孩子","PF-D06","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「不要孩子」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0376","S07","人生目标 / 价值选择系列","S07-E01","不要孩子","PF-D06","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「不要孩子」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0377","S07","人生目标 / 价值选择系列","S07-E01","不要孩子","PF-D06","mapped","T03","方向冲突","NF-N1-12","两个人在「不要孩子」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0378","S07","人生目标 / 价值选择系列","S07-E01","想早婚 / 晚婚","PF-D06","needs_resolution","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「想早婚 / 晚婚」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0379","S07","人生目标 / 价值选择系列","S07-E01","想早婚 / 晚婚","PF-D06","needs_resolution","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「想早婚 / 晚婚」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0380","S07","人生目标 / 价值选择系列","S07-E01","想早婚 / 晚婚","PF-D06","needs_resolution","T03","方向冲突","NF-N1-12","两个人在「想早婚 / 晚婚」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0381","S07","人生目标 / 价值选择系列","S07-E01","重物质安全","PF-D05;PF-A06","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「重物质安全」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0382","S07","人生目标 / 价值选择系列","S07-E01","重物质安全","PF-D05;PF-A06","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「重物质安全」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0383","S07","人生目标 / 价值选择系列","S07-E01","重物质安全","PF-D05;PF-A06","mapped","T03","方向冲突","NF-N1-12","两个人在「重物质安全」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0384","S07","人生目标 / 价值选择系列","S07-E01","重体验","PF-F07;PF-D04","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「重体验」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0385","S07","人生目标 / 价值选择系列","S07-E01","重体验","PF-F07;PF-D04","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「重体验」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0386","S07","人生目标 / 价值选择系列","S07-E01","重体验","PF-F07;PF-D04","mapped","T03","方向冲突","NF-N1-12","两个人在「重体验」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0387","S07","人生目标 / 价值选择系列","S07-E01","重忠诚","PF-D07","mapped","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「重忠诚」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0388","S07","人生目标 / 价值选择系列","S07-E01","重忠诚","PF-D07","mapped","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「重忠诚」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0389","S07","人生目标 / 价值选择系列","S07-E01","重忠诚","PF-D07","mapped","T03","方向冲突","NF-N1-12","两个人在「重忠诚」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0390","S07","人生目标 / 价值选择系列","S07-E01","成功定义强 / 目标明确","PF-D01;PF-D03","needs_resolution","T01","口号 vs 行动","NF-N1-12","刚恋爱时，怎么判断「成功定义强 / 目标明确」只是说法，还是他真的会这样选择？","generated_series_seed","unreviewed"
"ST-0391","S07","人生目标 / 价值选择系列","S07-E01","成功定义强 / 目标明确","PF-D01;PF-D03","needs_resolution","T02","重大选择","NF-N1-12","买房、换城市、事业机会出现时，「成功定义强 / 目标明确」会让两个人怎么取舍？","generated_series_seed","unreviewed"
"ST-0392","S07","人生目标 / 价值选择系列","S07-E01","成功定义强 / 目标明确","PF-D01;PF-D03","needs_resolution","T03","方向冲突","NF-N1-12","两个人在「成功定义强 / 目标明确」上不一样时，哪些差异能协调，哪些可能根本不是技巧问题？","generated_series_seed","unreviewed"
"ST-0393","S08","能力 / 成熟度系列","S08-E01","赚钱能力强","PF-E01","mapped","T01","日常验证","NF-N1-07","“赚钱能力强”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0394","S08","能力 / 成熟度系列","S08-E01","赚钱能力强","PF-E01","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“赚钱能力强”还能不能成立？","generated_series_seed","unreviewed"
"ST-0395","S08","能力 / 成熟度系列","S08-E01","赚钱能力强","PF-E01","mapped","T03","持续改变","NF-N1-03","说自己「赚钱能力强」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0396","S08","能力 / 成熟度系列","S08-E01","会做决定","PF-E02","mapped","T01","日常验证","NF-N1-07","“会做决定”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0397","S08","能力 / 成熟度系列","S08-E01","会做决定","PF-E02","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“会做决定”还能不能成立？","generated_series_seed","unreviewed"
"ST-0398","S08","能力 / 成熟度系列","S08-E01","会做决定","PF-E02","mapped","T03","持续改变","NF-N1-03","说自己「会做决定」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0399","S08","能力 / 成熟度系列","S08-E01","逻辑强","PF-E02","mapped","T01","日常验证","NF-N1-07","“逻辑强”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0400","S08","能力 / 成熟度系列","S08-E01","逻辑强","PF-E02","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“逻辑强”还能不能成立？","generated_series_seed","unreviewed"
"ST-0401","S08","能力 / 成熟度系列","S08-E01","逻辑强","PF-E02","mapped","T03","持续改变","NF-N1-03","说自己「逻辑强」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0402","S08","能力 / 成熟度系列","S08-E01","情绪调节好","PF-E03","mapped","T01","日常验证","NF-N1-07","“情绪调节好”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0403","S08","能力 / 成熟度系列","S08-E01","情绪调节好","PF-E03","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“情绪调节好”还能不能成立？","generated_series_seed","unreviewed"
"ST-0404","S08","能力 / 成熟度系列","S08-E01","情绪调节好","PF-E03","mapped","T03","持续改变","NF-N1-03","说自己「情绪调节好」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0405","S08","能力 / 成熟度系列","S08-E01","会沟通","PF-E04","mapped","T01","日常验证","NF-N1-07","“会沟通”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0406","S08","能力 / 成熟度系列","S08-E01","会沟通","PF-E04","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“会沟通”还能不能成立？","generated_series_seed","unreviewed"
"ST-0407","S08","能力 / 成熟度系列","S08-E01","会沟通","PF-E04","mapped","T03","持续改变","NF-N1-03","说自己「会沟通」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0408","S08","能力 / 成熟度系列","S08-E01","会共情","PF-E04","mapped","T01","日常验证","NF-N1-07","“会共情”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0409","S08","能力 / 成熟度系列","S08-E01","会共情","PF-E04","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“会共情”还能不能成立？","generated_series_seed","unreviewed"
"ST-0410","S08","能力 / 成熟度系列","S08-E01","会共情","PF-E04","mapped","T03","持续改变","NF-N1-03","说自己「会共情」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0411","S08","能力 / 成熟度系列","S08-E01","生活管理能力强","PF-E05","mapped","T01","日常验证","NF-N1-07","“生活管理能力强”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0412","S08","能力 / 成熟度系列","S08-E01","生活管理能力强","PF-E05","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“生活管理能力强”还能不能成立？","generated_series_seed","unreviewed"
"ST-0413","S08","能力 / 成熟度系列","S08-E01","生活管理能力强","PF-E05","mapped","T03","持续改变","NF-N1-03","说自己「生活管理能力强」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0414","S08","能力 / 成熟度系列","S08-E01","会做饭 / 会做家务","PF-E05","mapped","T01","日常验证","NF-N1-07","“会做饭 / 会做家务”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0415","S08","能力 / 成熟度系列","S08-E01","会做饭 / 会做家务","PF-E05","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“会做饭 / 会做家务”还能不能成立？","generated_series_seed","unreviewed"
"ST-0416","S08","能力 / 成熟度系列","S08-E01","会做饭 / 会做家务","PF-E05","mapped","T03","持续改变","NF-N1-03","说自己「会做饭 / 会做家务」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0417","S08","能力 / 成熟度系列","S08-E01","会反思 / 能改","PF-E06","mapped","T01","日常验证","NF-N1-07","“会反思 / 能改”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0418","S08","能力 / 成熟度系列","S08-E01","会反思 / 能改","PF-E06","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“会反思 / 能改”还能不能成立？","generated_series_seed","unreviewed"
"ST-0419","S08","能力 / 成熟度系列","S08-E01","会反思 / 能改","PF-E06","mapped","T03","持续改变","NF-N1-03","说自己「会反思 / 能改」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0420","S08","能力 / 成熟度系列","S08-E01","抗压力","PF-E03;PF-G07","needs_resolution","T01","日常验证","NF-N1-07","“抗压力”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0421","S08","能力 / 成熟度系列","S08-E01","抗压力","PF-E03;PF-G07","needs_resolution","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“抗压力”还能不能成立？","generated_series_seed","unreviewed"
"ST-0422","S08","能力 / 成熟度系列","S08-E01","抗压力","PF-E03;PF-G07","needs_resolution","T03","持续改变","NF-N1-03","说自己「抗压力」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0423","S08","能力 / 成熟度系列","S08-E01","会解决问题","PF-E02","mapped","T01","日常验证","NF-N1-07","“会解决问题”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0424","S08","能力 / 成熟度系列","S08-E01","会解决问题","PF-E02","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“会解决问题”还能不能成立？","generated_series_seed","unreviewed"
"ST-0425","S08","能力 / 成熟度系列","S08-E01","会解决问题","PF-E02","mapped","T03","持续改变","NF-N1-03","说自己「会解决问题」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0426","S08","能力 / 成熟度系列","S08-E01","能长期承担责任","PF-G02;PF-G03","mapped","T01","日常验证","NF-N1-07","“能长期承担责任”不用等大事：在普通生活里可以从哪些小事看出来？","generated_series_seed","unreviewed"
"ST-0427","S08","能力 / 成熟度系列","S08-E01","能长期承担责任","PF-G02;PF-G03","mapped","T02","压力验证","NF-N1-05","压力和危机真的来了以后，“能长期承担责任”还能不能成立？","generated_series_seed","unreviewed"
"ST-0428","S08","能力 / 成熟度系列","S08-E01","能长期承担责任","PF-G02;PF-G03","mapped","T03","持续改变","NF-N1-03","说自己「能长期承担责任」和长期真的做到之间，要看什么证据？","generated_series_seed","unreviewed"
"ST-0429","S09","外貌 / 身体 / 吸引系列","S09-E01","长得好看","PF-A01","mapped","T01","吸引形状","NF-N1-01","「长得好看」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0430","S09","外貌 / 身体 / 吸引系列","S09-E01","长得好看","PF-A01","mapped","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「长得好看」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0431","S09","外貌 / 身体 / 吸引系列","S09-E01","长得好看","PF-A01","mapped","T03","个体差异","NF-N1-01","同样的「长得好看」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
"ST-0432","S09","外貌 / 身体 / 吸引系列","S09-E01","看着顺眼","PF-A01","mapped","T01","吸引形状","NF-N1-01","「看着顺眼」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0433","S09","外貌 / 身体 / 吸引系列","S09-E01","看着顺眼","PF-A01","mapped","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「看着顺眼」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0434","S09","外貌 / 身体 / 吸引系列","S09-E01","看着顺眼","PF-A01","mapped","T03","个体差异","NF-N1-01","同样的「看着顺眼」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
"ST-0435","S09","外貌 / 身体 / 吸引系列","S09-E01","身高","PF-A02","mapped","T01","吸引形状","NF-N1-01","「身高」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0436","S09","外貌 / 身体 / 吸引系列","S09-E01","身高","PF-A02","mapped","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「身高」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0437","S09","外貌 / 身体 / 吸引系列","S09-E01","身高","PF-A02","mapped","T03","个体差异","NF-N1-01","同样的「身高」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
"ST-0438","S09","外貌 / 身体 / 吸引系列","S09-E01","身材","PF-A02","mapped","T01","吸引形状","NF-N1-01","「身材」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0439","S09","外貌 / 身体 / 吸引系列","S09-E01","身材","PF-A02","mapped","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「身材」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0440","S09","外貌 / 身体 / 吸引系列","S09-E01","身材","PF-A02","mapped","T03","个体差异","NF-N1-01","同样的「身材」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
"ST-0441","S09","外貌 / 身体 / 吸引系列","S09-E01","健身身材","PF-A02;PF-F05","mapped","T01","吸引形状","NF-N1-01","「健身身材」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0442","S09","外貌 / 身体 / 吸引系列","S09-E01","健身身材","PF-A02;PF-F05","mapped","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「健身身材」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0443","S09","外貌 / 身体 / 吸引系列","S09-E01","健身身材","PF-A02;PF-F05","mapped","T03","个体差异","NF-N1-01","同样的「健身身材」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
"ST-0444","S09","外貌 / 身体 / 吸引系列","S09-E01","穿搭 / 精致","PF-A01;PF-F07","editorial_seed","T01","吸引形状","NF-N1-01","「穿搭 / 精致」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0445","S09","外貌 / 身体 / 吸引系列","S09-E01","穿搭 / 精致","PF-A01;PF-F07","editorial_seed","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「穿搭 / 精致」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0446","S09","外貌 / 身体 / 吸引系列","S09-E01","穿搭 / 精致","PF-A01;PF-F07","editorial_seed","T03","个体差异","NF-N1-01","同样的「穿搭 / 精致」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
"ST-0447","S09","外貌 / 身体 / 吸引系列","S09-E01","年龄感","PF-A03;PF-A01","needs_resolution","T01","吸引形状","NF-N1-01","「年龄感」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0448","S09","外貌 / 身体 / 吸引系列","S09-E01","年龄感","PF-A03;PF-A01","needs_resolution","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「年龄感」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0449","S09","外貌 / 身体 / 吸引系列","S09-E01","年龄感","PF-A03;PF-A01","needs_resolution","T03","个体差异","NF-N1-01","同样的「年龄感」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
"ST-0450","S09","外貌 / 身体 / 吸引系列","S09-E01","生理吸引","PF-A01","mapped","T01","吸引形状","NF-N1-01","「生理吸引」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0451","S09","外貌 / 身体 / 吸引系列","S09-E01","生理吸引","PF-A01","mapped","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「生理吸引」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0452","S09","外貌 / 身体 / 吸引系列","S09-E01","生理吸引","PF-A01","mapped","T03","个体差异","NF-N1-01","同样的「生理吸引」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
"ST-0453","S09","外貌 / 身体 / 吸引系列","S09-E01","相处后越来越喜欢","PF-A01;PF-G01","needs_resolution","T01","吸引形状","NF-N1-01","「相处后越来越喜欢」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0454","S09","外貌 / 身体 / 吸引系列","S09-E01","相处后越来越喜欢","PF-A01;PF-G01","needs_resolution","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「相处后越来越喜欢」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0455","S09","外貌 / 身体 / 吸引系列","S09-E01","相处后越来越喜欢","PF-A01;PF-G01","needs_resolution","T03","个体差异","NF-N1-01","同样的「相处后越来越喜欢」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
"ST-0456","S09","外貌 / 身体 / 吸引系列","S09-E01","第一眼普通但长期有吸引","PF-A01;PF-G01","needs_resolution","T01","吸引形状","NF-N1-01","「第一眼普通但长期有吸引」对你来说是硬门槛、加分项，还是相处后会变化的东西？","generated_series_seed","unreviewed"
"ST-0457","S09","外貌 / 身体 / 吸引系列","S09-E01","第一眼普通但长期有吸引","PF-A01;PF-G01","needs_resolution","T02","时间 / 身体变化","NF-N1-10","同居、生育、年龄和身体状态变化以后，「第一眼普通但长期有吸引」还会怎么影响吸引？","generated_series_seed","unreviewed"
"ST-0458","S09","外貌 / 身体 / 吸引系列","S09-E01","第一眼普通但长期有吸引","PF-A01;PF-G01","needs_resolution","T03","个体差异","NF-N1-01","同样的「第一眼普通但长期有吸引」，为什么对一个人很有吸引力，对另一个人完全无感？","generated_series_seed","unreviewed"
